id,groupe_id,modificationDate,amount,status_id,numero_semaine,annee
4763,3,2025-07-12,-11,2,28,2025
4764,4,2025-07-12,-320,2,28,2025
4765,5,2025-07-12,-5,2,28,2025
4766,1,2025-07-13,-181,2,28,2025
4767,2,2025-07-13,-76,2,28,2025
4768,3,2025-07-13,-12,2,28,2025
4769,4,2025-07-13,-133,2,28,2025
4770,5,2025-07-13,-6,2,28,2025
4771,1,2025-07-14,-141,2,29,2025
4772,2,2025-07-14,-28,2,29,2025
4773,3,2025-07-14,-11,2,29,2025
4774,4,2025-07-14,-133,2,29,2025
4775,5,2025-07-14,-6,2,29,2025
4776,1,2025-07-15,-227,2,29,2025
4777,2,2025-07-15,-22,2,29,2025
4778,3,2025-07-15,-11,2,29,2025
4779,4,2025-07-15,-138,2,29,2025
4780,5,2025-07-15,-6,2,29,2025
4781,1,2025-07-16,-236,2,29,2025
4782,2,2025-07-16,-37,2,29,2025
4783,3,2025-07-16,-12,2,29,2025
4784,4,2025-07-16,-48,2,29,2025
4785,5,2025-07-16,-5,2,29,2025
4786,1,2025-07-17,-563,2,29,2025
4787,2,2025-07-17,-24,2,29,2025
4788,3,2025-07-17,-3,2,29,2025
4789,4,2025-07-17,-111,2,29,2025
4790,5,2025-07-17,-4,2,29,2025
4791,1,2025-07-18,-167,2,29,2025
4792,2,2025-07-18,-33,2,29,2025
4793,3,2025-07-18,-9,2,29,2025
4794,4,2025-07-18,-141,2,29,2025
4795,5,2025-07-18,-6,2,29,2025
4796,1,2025-07-19,-66,2,29,2025
4797,2,2025-07-19,-57,2,29,2025
4798,3,2025-07-19,-14,2,29,2025
4799,4,2025-07-19,-155,2,29,2025
4800,5,2025-07-19,-6,2,29,2025
4801,1,2025-07-20,-246,2,29,2025
4802,2,2025-07-20,-37,2,29,2025
4803,3,2025-07-20,-9,2,29,2025
4804,4,2025-07-20,-111,2,29,2025
4805,5,2025-07-20,-5,2,29,2025
4806,1,2025-07-21,-167,2,30,2025
4807,2,2025-07-21,-30,2,30,2025
4808,3,2025-07-21,-26,2,30,2025
4809,4,2025-07-21,-131,2,30,2025
4810,5,2025-07-21,-6,2,30,2025
4811,1,2025-07-22,-210,2,30,2025
4812,2,2025-07-22,-75,2,30,2025
4813,3,2025-07-22,-8,2,30,2025
4814,4,2025-07-22,-101,2,30,2025
4815,5,2025-07-22,-6,2,30,2025
4816,1,2025-07-23,-214,2,30,2025
4817,2,2025-07-23,-38,2,30,2025
4818,3,2025-07-23,-11,2,30,2025
4819,4,2025-07-23,-135,2,30,2025
4820,5,2025-07-23,-6,2,30,2025
4821,1,2025-07-24,-153,2,30,2025
4822,2,2025-07-24,-32,2,30,2025
4823,3,2025-07-24,-10,2,30,2025
4824,4,2025-07-24,-40,2,30,2025
4825,5,2025-07-24,-7,2,30,2025
4826,1,2025-07-25,-167,2,30,2025
4827,2,2025-07-25,-28,2,30,2025
4828,3,2025-07-25,-11,2,30,2025
4829,4,2025-07-25,-183,2,30,2025
4830,5,2025-07-25,-6,2,30,2025
4831,1,2025-07-26,-255,2,30,2025
4832,2,2025-07-26,-34,2,30,2025
4833,3,2025-07-26,-13,2,30,2025
4834,4,2025-07-26,-126,2,30,2025
4835,5,2025-07-26,-7,2,30,2025
4836,1,2025-07-27,-216,2,30,2025
4837,2,2025-07-27,-25,2,30,2025
4838,3,2025-07-27,-8,2,30,2025
4839,4,2025-07-27,-114,2,30,2025
4840,5,2025-07-27,-5,2,30,2025
4841,1,2025-07-28,-175,2,31,2025
4842,2,2025-07-28,-32,2,31,2025
4843,3,2025-07-28,-14,2,31,2025
4844,4,2025-07-28,-136,2,31,2025
4845,5,2025-07-28,-5,2,31,2025
4846,1,2025-07-29,-213,2,31,2025
4847,2,2025-07-29,-27,2,31,2025
4848,3,2025-07-29,-16,2,31,2025
4849,4,2025-07-29,-119,2,31,2025
4850,5,2025-07-29,-6,2,31,2025
4851,1,2025-07-30,-186,2,31,2025
4852,2,2025-07-30,-26,2,31,2025
4853,3,2025-07-30,-12,2,31,2025
4854,4,2025-07-30,-130,2,31,2025
4855,5,2025-07-30,-6,2,31,2025
4856,1,2025-07-31,-208,2,31,2025
4857,2,2025-07-31,-33,2,31,2025
4858,3,2025-07-31,-12,2,31,2025
4859,4,2025-07-31,-148,2,31,2025
4860,5,2025-07-31,-4,2,31,2025
4861,1,2025-08-01,-220,2,31,2025
4862,2,2025-08-01,-31,2,31,2025
4863,3,2025-08-01,-11,2,31,2025
4864,4,2025-08-01,-125,2,31,2025
4865,5,2025-08-01,-4,2,31,2025
4866,1,2025-08-02,-279,2,31,2025
4867,2,2025-08-02,-32,2,31,2025
4868,3,2025-08-02,-11,2,31,2025
4869,4,2025-08-02,-120,2,31,2025
4870,5,2025-08-02,-7,2,31,2025
4871,1,2025-08-03,-182,2,31,2025
4872,2,2025-08-03,-26,2,31,2025
4873,3,2025-08-03,-10,2,31,2025
4874,4,2025-08-03,-273,2,31,2025
4875,5,2025-08-03,-5,2,31,2025
4876,1,2025-08-04,-191,2,32,2025
4877,2,2025-08-04,-33,2,32,2025
4878,3,2025-08-04,-13,2,32,2025
4879,4,2025-08-04,-124,2,32,2025
4880,5,2025-08-04,-5,2,32,2025
4881,1,2025-08-05,-193,2,32,2025
4882,2,2025-08-05,-30,2,32,2025
4883,3,2025-08-05,-9,2,32,2025
4884,4,2025-08-05,-145,2,32,2025
4885,5,2025-08-05,-6,2,32,2025
4886,1,2025-08-06,-235,2,32,2025
4887,2,2025-08-06,-26,2,32,2025
4888,3,2025-08-06,-11,2,32,2025
4889,4,2025-08-06,-128,2,32,2025
4890,5,2025-08-06,-6,2,32,2025
4891,1,2025-08-07,-190,2,32,2025
4892,2,2025-08-07,-13,2,32,2025
4893,3,2025-08-07,-11,2,32,2025
4894,4,2025-08-07,-137,2,32,2025
4895,5,2025-08-07,-5,2,32,2025
4896,1,2025-08-08,-209,2,32,2025
4897,2,2025-08-08,-29,2,32,2025
4898,3,2025-08-08,-11,2,32,2025
4899,4,2025-08-08,-128,2,32,2025
4900,5,2025-08-08,-4,2,32,2025
4901,1,2025-08-09,-247,2,32,2025
4902,2,2025-08-09,-26,2,32,2025
4903,3,2025-08-09,-14,2,32,2025
4904,4,2025-08-09,-130,2,32,2025
4905,5,2025-08-09,-7,2,32,2025
4906,1,2025-08-10,-229,2,32,2025
4907,2,2025-08-10,-31,2,32,2025
4908,3,2025-08-10,-13,2,32,2025
4909,4,2025-08-10,-139,2,32,2025
4910,5,2025-08-10,-6,2,32,2025
4911,1,2025-08-11,-224,2,33,2025
4912,2,2025-08-11,-22,2,33,2025
4913,3,2025-08-11,-10,2,33,2025
4914,4,2025-08-11,-94,2,33,2025
4915,5,2025-08-11,-5,2,33,2025
4916,1,2025-08-12,-185,2,33,2025
4917,2,2025-08-12,-33,2,33,2025
4918,3,2025-08-12,-14,2,33,2025
4919,4,2025-08-12,-122,2,33,2025
4920,5,2025-08-12,-7,2,33,2025
4921,1,2025-08-13,-185,2,33,2025
4922,2,2025-08-13,-26,2,33,2025
4923,3,2025-08-13,-10,2,33,2025
4924,4,2025-08-13,-47,2,33,2025
4925,5,2025-08-13,-6,2,33,2025
4926,1,2025-08-14,-201,2,33,2025
4927,2,2025-08-14,-29,2,33,2025
4928,3,2025-08-14,-11,2,33,2025
4929,4,2025-08-14,-99,2,33,2025
4930,5,2025-08-14,-6,2,33,2025
4931,1,2025-08-15,-163,2,33,2025
4932,2,2025-08-15,-36,2,33,2025
4933,3,2025-08-15,-11,2,33,2025
4934,4,2025-08-15,-251,2,33,2025
4935,5,2025-08-15,-5,2,33,2025
4936,1,2025-08-16,-198,2,33,2025
4937,2,2025-08-16,-28,2,33,2025
4938,3,2025-08-16,-15,2,33,2025
4939,4,2025-08-16,-154,2,33,2025
4940,5,2025-08-16,-5,2,33,2025
4941,1,2025-08-17,-204,2,33,2025
4942,2,2025-08-17,-25,2,33,2025
4943,3,2025-08-17,-11,2,33,2025
4944,4,2025-08-17,-128,2,33,2025
4945,5,2025-08-17,-5,2,33,2025
4946,1,2025-08-18,-233,2,34,2025
4947,2,2025-08-18,-14,2,34,2025
4948,3,2025-08-18,-12,2,34,2025
4949,4,2025-08-18,-97,2,34,2025
4950,5,2025-08-18,-6,2,34,2025
4951,1,2025-08-19,-197,2,34,2025
4952,2,2025-08-19,-26,2,34,2025
4953,3,2025-08-19,-14,2,34,2025
4954,4,2025-08-19,-109,2,34,2025
4955,5,2025-08-19,-16,2,34,2025
4956,1,2025-08-20,-556,2,34,2025
4957,2,2025-08-20,-35,2,34,2025
4958,3,2025-08-20,-8,2,34,2025
4959,4,2025-08-20,-87,2,34,2025
4960,5,2025-08-20,-7,2,34,2025
4961,1,2025-08-21,-199,2,34,2025
4962,2,2025-08-21,-34,2,34,2025
4963,3,2025-08-21,-13,2,34,2025
4964,4,2025-08-21,-160,2,34,2025
4965,5,2025-08-21,-4,2,34,2025
4966,1,2025-08-22,-179,2,34,2025
4967,2,2025-08-22,-33,2,34,2025
4968,3,2025-08-22,-8,2,34,2025
4969,4,2025-08-22,-122,2,34,2025
4970,5,2025-08-22,-5,2,34,2025
4971,1,2025-08-23,-271,2,34,2025
4972,2,2025-08-23,-26,2,34,2025
4973,3,2025-08-23,-10,2,34,2025
4974,4,2025-08-23,-120,2,34,2025
4975,5,2025-08-23,-5,2,34,2025
4976,1,2025-08-24,-468,2,34,2025
4977,2,2025-08-24,-31,2,34,2025
4978,3,2025-08-24,-12,2,34,2025
4979,4,2025-08-24,-140,2,34,2025
4980,5,2025-08-24,-6,2,34,2025
4981,1,2025-08-25,-211,2,35,2025
4982,2,2025-08-25,-40,2,35,2025
4983,3,2025-08-25,-11,2,35,2025
4984,4,2025-08-25,-122,2,35,2025
4985,5,2025-08-25,-7,2,35,2025
4986,1,2025-08-26,-217,2,35,2025
4987,2,2025-08-26,-25,2,35,2025
4988,3,2025-08-26,-4,2,35,2025
4989,4,2025-08-26,-87,2,35,2025
4990,5,2025-08-26,-6,2,35,2025
4991,1,2025-08-27,-59,2,35,2025
4992,2,2025-08-27,-34,2,35,2025
4993,3,2025-08-27,-9,2,35,2025
4994,4,2025-08-27,-120,2,35,2025
4995,5,2025-08-27,-6,2,35,2025
4996,1,2025-08-28,-455,2,35,2025
4997,2,2025-08-28,-27,2,35,2025
4998,3,2025-08-28,-4,2,35,2025
4999,4,2025-08-28,-108,2,35,2025
5000,5,2025-08-28,-11,2,35,2025
5001,1,2025-08-29,-198,2,35,2025
5002,2,2025-08-29,-11,2,35,2025
5003,3,2025-08-29,-10,2,35,2025
5004,4,2025-08-29,-136,2,35,2025
5005,5,2025-08-29,-6,2,35,2025
5006,1,2025-08-30,-231,2,35,2025
5007,2,2025-08-30,-21,2,35,2025
5008,3,2025-08-30,-11,2,35,2025
5009,4,2025-08-30,-123,2,35,2025
5010,5,2025-08-30,-5,2,35,2025
5011,1,2025-08-31,-196,2,35,2025
5012,2,2025-08-31,-32,2,35,2025
5013,3,2025-08-31,-16,2,35,2025
5014,4,2025-08-31,-96,2,35,2025
5015,5,2025-08-31,-5,2,35,2025
5016,1,2025-09-01,-285,2,36,2025
5017,2,2025-09-01,-43,2,36,2025
5018,3,2025-09-01,-20,2,36,2025
5019,4,2025-09-01,-105,2,36,2025
5020,5,2025-09-01,-2,2,36,2025
5021,1,2025-09-02,-299,2,36,2025
5022,2,2025-09-02,-43,2,36,2025
5023,3,2025-09-02,-4,2,36,2025
5024,4,2025-09-02,-165,2,36,2025
5025,5,2025-09-02,-7,2,36,2025
5026,1,2025-09-03,-558,2,36,2025
5027,2,2025-09-03,-31,2,36,2025
5028,3,2025-09-03,-16,2,36,2025
5029,4,2025-09-03,-190,2,36,2025
5030,5,2025-09-03,-10,2,36,2025
5031,1,2025-09-04,-263,2,36,2025
5032,2,2025-09-04,-50,2,36,2025
5033,3,2025-09-04,-15,2,36,2025
5034,4,2025-09-04,-71,2,36,2025
5035,5,2025-09-04,-7,2,36,2025
5036,1,2025-09-05,-256,2,36,2025
5037,2,2025-09-05,-46,2,36,2025
5038,3,2025-09-05,-16,2,36,2025
5039,4,2025-09-05,-147,2,36,2025
5040,5,2025-09-05,-10,2,36,2025
5041,1,2025-09-06,-299,2,36,2025
5042,2,2025-09-06,-33,2,36,2025
5043,3,2025-09-06,-16,2,36,2025
5044,4,2025-09-06,-182,2,36,2025
5045,5,2025-09-06,-8,2,36,2025
5046,1,2025-09-07,-303,2,36,2025
5047,2,2025-09-07,-29,2,36,2025
5048,3,2025-09-07,-16,2,36,2025
5049,4,2025-09-07,-50,2,36,2025
5050,5,2025-09-07,-2,2,36,2025
5051,1,2025-09-08,-274,2,37,2025
5052,2,2025-09-08,-43,2,37,2025
5053,3,2025-09-08,-21,2,37,2025
5054,4,2025-09-08,-154,2,37,2025
5055,5,2025-09-08,-8,2,37,2025
5056,1,2025-09-09,-241,2,37,2025
5057,2,2025-09-09,-32,2,37,2025
5058,3,2025-09-09,-18,2,37,2025
5059,4,2025-09-09,-34,2,37,2025
5060,5,2025-09-09,-9,2,37,2025
5061,1,2025-09-10,-323,2,37,2025
5062,2,2025-09-10,-39,2,37,2025
5063,3,2025-09-10,-15,2,37,2025
5064,4,2025-09-10,-180,2,37,2025
5065,5,2025-09-10,-8,2,37,2025
5066,1,2025-09-11,-84,2,37,2025
5067,2,2025-09-11,-32,2,37,2025
5068,3,2025-09-11,-12,2,37,2025
5069,4,2025-09-11,-108,2,37,2025
5070,5,2025-09-11,-6,2,37,2025
5071,1,2025-09-12,-211,2,37,2025
5072,2,2025-09-12,-21,2,37,2025
5073,3,2025-09-12,-10,2,37,2025
5074,4,2025-09-12,-122,2,37,2025
5075,5,2025-09-12,-5,2,37,2025
5076,1,2025-09-13,-238,2,37,2025
5077,2,2025-09-13,-21,2,37,2025
5078,3,2025-09-13,-12,2,37,2025
5079,4,2025-09-13,-60,2,37,2025
5080,5,2025-09-13,-7,2,37,2025
5081,1,2025-09-14,-447,2,37,2025
5082,2,2025-09-14,-26,2,37,2025
5083,3,2025-09-14,-11,2,37,2025
5084,4,2025-09-14,-121,2,37,2025
5085,5,2025-09-14,-1,2,37,2025
5086,1,2025-09-15,-210,2,38,2025
5087,2,2025-09-15,-36,2,38,2025
5088,3,2025-09-15,-29,2,38,2025
5089,4,2025-09-15,-128,2,38,2025
5090,5,2025-09-15,-7,2,38,2025
5091,1,2025-09-16,-191,2,38,2025
5092,2,2025-09-16,-24,2,38,2025
5093,3,2025-09-16,-22,2,38,2025
5094,4,2025-09-16,-129,2,38,2025
5095,5,2025-09-16,-6,2,38,2025
5096,1,2025-09-17,-172,2,38,2025
5097,2,2025-09-17,-32,2,38,2025
5098,3,2025-09-17,-13,2,38,2025
5099,4,2025-09-17,-106,2,38,2025
5100,5,2025-09-17,-6,2,38,2025
5101,1,2025-09-18,-187,2,38,2025
5102,2,2025-09-18,-13,2,38,2025
5103,3,2025-09-18,-14,2,38,2025
5104,4,2025-09-18,-134,2,38,2025
5105,5,2025-09-18,-6,2,38,2025
5106,1,2025-09-19,-164,2,38,2025
5107,2,2025-09-19,-31,2,38,2025
5108,3,2025-09-19,-6,2,38,2025
5109,4,2025-09-19,-137,2,38,2025
5110,5,2025-09-19,-14,2,38,2025
5111,1,2025-09-20,-184,2,38,2025
5112,2,2025-09-20,-29,2,38,2025
5113,3,2025-09-20,-11,2,38,2025
5114,4,2025-09-20,-92,2,38,2025
5115,5,2025-09-20,-1,2,38,2025
5116,1,2025-09-21,-224,2,38,2025
5117,2,2025-09-21,-29,2,38,2025
5118,3,2025-09-21,-13,2,38,2025
5119,4,2025-09-21,-116,2,38,2025
5120,5,2025-09-21,-6,2,38,2025
5121,1,2025-09-22,-202,2,39,2025
5122,2,2025-09-22,-37,2,39,2025
5123,3,2025-09-22,-10,2,39,2025
5124,4,2025-09-22,-148,2,39,2025
5125,5,2025-09-22,-5,2,39,2025
5126,1,2025-09-23,-179,2,39,2025
5127,2,2025-09-23,-31,2,39,2025
5128,3,2025-09-23,-11,2,39,2025
5129,4,2025-09-23,-108,2,39,2025
5130,5,2025-09-23,-6,2,39,2025
5131,1,2025-09-24,-194,2,39,2025
5132,2,2025-09-24,-70,2,39,2025
5133,3,2025-09-24,-9,2,39,2025
5134,4,2025-09-24,-117,2,39,2025
5135,5,2025-09-24,-6,2,39,2025
5136,1,2025-09-25,-196,2,39,2025
5137,2,2025-09-25,-20,2,39,2025
5138,3,2025-09-25,-10,2,39,2025
5139,4,2025-09-25,-150,2,39,2025
5140,5,2025-09-25,-6,2,39,2025
5141,1,2025-09-26,-240,2,39,2025
5142,2,2025-09-26,-36,2,39,2025
5143,3,2025-09-26,-10,2,39,2025
5144,4,2025-09-26,-145,2,39,2025
5145,5,2025-09-26,-7,2,39,2025
5146,1,2025-09-27,-279,2,39,2025
5147,2,2025-09-27,-19,2,39,2025
5148,3,2025-09-27,-3,2,39,2025
5149,4,2025-09-27,-111,2,39,2025
5150,5,2025-09-27,-6,2,39,2025
5151,1,2025-09-28,-219,2,39,2025
5152,2,2025-09-28,-34,2,39,2025
5153,3,2025-09-28,-12,2,39,2025
5154,4,2025-09-28,-86,2,39,2025
5155,5,2025-09-28,-12,2,39,2025
5156,1,2025-09-29,-184,2,40,2025
5157,2,2025-09-29,-25,2,40,2025
5158,3,2025-09-29,-12,2,40,2025
5159,4,2025-09-29,-143,2,40,2025
5160,5,2025-09-29,-6,2,40,2025
5161,1,2025-09-30,-231,2,40,2025
5162,2,2025-09-30,-26,2,40,2025
5163,3,2025-09-30,-11,2,40,2025
5164,4,2025-09-30,-145,2,40,2025
5165,5,2025-09-30,-6,2,40,2025
5166,1,2025-10-01,-155,2,40,2025
5167,2,2025-10-01,-24,2,40,2025
5168,3,2025-10-01,-11,2,40,2025
5169,4,2025-10-01,-127,2,40,2025
5170,5,2025-10-01,-6,2,40,2025
5171,1,2025-10-02,-218,2,40,2025
5172,2,2025-10-02,-27,2,40,2025
5173,3,2025-10-02,-12,2,40,2025
5174,4,2025-10-02,-85,2,40,2025
5175,5,2025-10-02,-6,2,40,2025
5176,1,2025-10-03,-255,2,40,2025
5177,2,2025-10-03,-16,2,40,2025
5178,3,2025-10-03,-11,2,40,2025
5179,5,2025-10-03,-6,2,40,2025
5180,1,2025-10-04,-233,2,40,2025
5181,2,2025-10-04,-29,2,40,2025
5182,3,2025-10-04,-9,2,40,2025
5183,4,2025-10-04,-153,2,40,2025
5184,5,2025-10-04,-6,2,40,2025
5185,1,2025-10-05,-204,2,40,2025
5186,2,2025-10-05,-31,2,40,2025
5187,3,2025-10-05,-11,2,40,2025
5188,4,2025-10-05,-120,2,40,2025
5189,5,2025-10-05,-13,2,40,2025
5190,1,2025-10-06,-173,2,41,2025
5191,2,2025-10-06,-26,2,41,2025
5192,3,2025-10-06,-10,2,41,2025
5193,4,2025-10-06,-112,2,41,2025
5194,5,2025-10-06,-7,2,41,2025
5195,1,2025-10-07,-207,2,41,2025
5196,2,2025-10-07,-26,2,41,2025
5197,3,2025-10-07,-12,2,41,2025
5198,4,2025-10-07,-126,2,41,2025
5199,1,2025-10-08,-148,2,41,2025
5200,2,2025-10-08,-37,2,41,2025
5201,3,2025-10-08,-13,2,41,2025
5202,4,2025-10-08,-159,2,41,2025
5203,5,2025-10-08,-6,2,41,2025
5204,1,2025-10-09,-258,2,41,2025
5205,2,2025-10-09,-29,2,41,2025
5206,3,2025-10-09,-25,2,41,2025
5207,4,2025-10-09,-138,2,41,2025
5208,5,2025-10-09,-6,2,41,2025
5209,1,2025-10-10,-163,2,41,2025
5210,2,2025-10-10,-26,2,41,2025
5211,3,2025-10-10,-12,2,41,2025
5212,4,2025-10-10,-144,2,41,2025
5213,5,2025-10-10,-4,2,41,2025
5214,1,2025-10-11,-235,2,41,2025
5215,2,2025-10-11,-27,2,41,2025
5216,3,2025-10-11,-12,2,41,2025
5217,4,2025-10-11,-130,2,41,2025
5218,5,2025-10-11,-5,2,41,2025
5219,1,2025-10-12,-220,2,41,2025
5220,2,2025-10-12,-28,2,41,2025
5221,3,2025-10-12,-14,2,41,2025
5222,4,2025-10-12,-149,2,41,2025
5223,5,2025-10-12,-4,2,41,2025
5224,1,2025-10-13,-205,2,42,2025
5225,2,2025-10-13,-30,2,42,2025
5226,3,2025-10-13,-13,2,42,2025
5227,4,2025-10-13,-131,2,42,2025
5228,5,2025-10-13,-5,2,42,2025
5229,1,2025-10-14,-187,2,42,2025
5230,2,2025-10-14,-34,2,42,2025
5231,3,2025-10-14,-13,2,42,2025
5232,4,2025-10-14,-121,2,42,2025
5233,5,2025-10-14,-6,2,42,2025
5234,1,2025-10-15,-176,2,42,2025
5235,2,2025-10-15,-31,2,42,2025
5236,3,2025-10-15,-13,2,42,2025
5237,4,2025-10-15,-116,2,42,2025
5238,5,2025-10-15,-5,2,42,2025
5239,1,2025-10-16,-85,2,42,2025
5240,2,2025-10-16,-28,2,42,2025
5241,3,2025-10-16,-12,2,42,2025
5242,4,2025-10-16,-105,2,42,2025
5243,5,2025-10-16,-5,2,42,2025
5244,1,2025-10-17,-215,2,42,2025
5245,2,2025-10-17,-32,2,42,2025
5246,3,2025-10-17,-10,2,42,2025
5247,4,2025-10-17,-123,2,42,2025
5248,5,2025-10-17,-6,2,42,2025
5249,1,2025-10-18,-235,2,42,2025
5250,2,2025-10-18,-30,2,42,2025
5251,3,2025-10-18,-10,2,42,2025
5252,4,2025-10-18,-143,2,42,2025
5253,5,2025-10-18,-6,2,42,2025
5254,1,2025-10-19,-288,2,42,2025
5255,2,2025-10-19,-35,2,42,2025
5256,3,2025-10-19,-14,2,42,2025
5257,4,2025-10-19,-129,2,42,2025
5258,5,2025-10-19,-9,2,42,2025
5259,1,2025-10-20,-202,2,43,2025
5260,2,2025-10-20,-11,2,43,2025
5261,3,2025-10-20,-13,2,43,2025
5262,4,2025-10-20,-155,2,43,2025
5263,5,2025-10-20,-5,2,43,2025
5264,1,2025-10-21,-184,2,43,2025
5265,2,2025-10-21,-33,2,43,2025
5266,3,2025-10-21,-12,2,43,2025
5267,4,2025-10-21,-117,2,43,2025
5268,5,2025-10-21,-5,2,43,2025
5269,1,2025-10-22,-237,2,43,2025
5270,2,2025-10-22,-28,2,43,2025
5271,3,2025-10-22,-10,2,43,2025
5272,4,2025-10-22,-44,2,43,2025
5273,5,2025-10-22,-5,2,43,2025
5274,1,2025-10-23,-227,2,43,2025
5275,2,2025-10-23,-34,2,43,2025
5276,3,2025-10-23,-11,2,43,2025
5277,4,2025-10-23,-104,2,43,2025
5278,5,2025-10-23,-5,2,43,2025
5279,1,2025-10-24,-213,2,43,2025
5280,2,2025-10-24,-29,2,43,2025
5281,3,2025-10-24,-10,2,43,2025
5282,4,2025-10-24,-130,2,43,2025
5283,5,2025-10-24,-4,2,43,2025
5284,1,2025-10-25,-238,2,43,2025
5285,2,2025-10-25,-30,2,43,2025
5286,3,2025-10-25,-10,2,43,2025
5287,4,2025-10-25,-140,2,43,2025
5288,5,2025-10-25,-6,2,43,2025
5289,1,2025-10-26,-281,2,43,2025
5290,2,2025-10-26,-30,2,43,2025
5291,3,2025-10-26,-10,2,43,2025
5292,4,2025-10-26,-125,2,43,2025
5293,5,2025-10-26,-5,2,43,2025
5294,1,2025-10-27,-165,2,44,2025
5295,2,2025-10-27,-31,2,44,2025
5296,3,2025-10-27,-12,2,44,2025
5297,4,2025-10-27,-130,2,44,2025
5298,5,2025-10-27,-5,2,44,2025
5299,1,2025-10-28,-125,2,44,2025
5300,2,2025-10-28,-11,2,44,2025
5301,3,2025-10-28,-12,2,44,2025
5302,4,2025-10-28,-108,2,44,2025
5303,5,2025-10-28,-5,2,44,2025
5304,1,2025-10-29,-214,2,44,2025
5305,2,2025-10-29,-35,2,44,2025
5306,3,2025-10-29,-10,2,44,2025
5307,4,2025-10-29,-110,2,44,2025
5308,5,2025-10-29,-6,2,44,2025
5309,1,2025-10-30,-211,2,44,2025
5310,2,2025-10-30,-35,2,44,2025
5311,3,2025-10-30,-11,2,44,2025
5312,4,2025-10-30,-151,2,44,2025
5313,5,2025-10-30,-5,2,44,2025
5314,1,2025-10-31,-142,2,44,2025
5315,2,2025-10-31,-30,2,44,2025
5316,3,2025-10-31,-11,2,44,2025
5317,4,2025-10-31,-178,2,44,2025
5318,5,2025-10-31,-7,2,44,2025
5319,1,2025-11-01,-215,2,44,2025
5320,2,2025-11-01,-24,2,44,2025
5321,3,2025-11-01,-27,2,44,2025
5322,4,2025-11-01,-145,2,44,2025
5323,5,2025-11-01,-4,2,44,2025
5324,1,2025-11-02,-172,2,44,2025
5325,2,2025-11-02,-34,2,44,2025
5326,3,2025-11-02,-10,2,44,2025
5327,4,2025-11-02,-117,2,44,2025
5328,5,2025-11-02,-6,2,44,2025
5329,1,2025-11-03,-215,2,45,2025
5330,2,2025-11-03,-31,2,45,2025
5331,3,2025-11-03,-11,2,45,2025
5332,4,2025-11-03,-139,2,45,2025
5333,5,2025-11-03,-6,2,45,2025
5334,1,2025-11-04,-173,2,45,2025
5335,2,2025-11-04,-28,2,45,2025
5336,3,2025-11-04,-15,2,45,2025
5337,4,2025-11-04,-118,2,45,2025
5338,5,2025-11-04,-6,2,45,2025
5339,1,2025-11-05,-245,2,45,2025
5340,2,2025-11-05,-34,2,45,2025
5341,3,2025-11-05,-13,2,45,2025
5342,4,2025-11-05,-117,2,45,2025
5343,5,2025-11-05,-1,2,45,2025
5344,1,2025-11-06,-216,2,45,2025
5345,2,2025-11-06,-34,2,45,2025
5346,3,2025-11-06,-13,2,45,2025
5347,4,2025-11-06,-113,2,45,2025
5348,5,2025-11-06,-6,2,45,2025
5349,1,2025-11-07,-242,2,45,2025
5350,2,2025-11-07,-24,2,45,2025
5351,3,2025-11-07,-13,2,45,2025
5352,4,2025-11-07,-103,2,45,2025
5353,5,2025-11-07,-4,2,45,2025
5354,1,2025-11-08,-233,2,45,2025
5355,2,2025-11-08,-26,2,45,2025
5356,3,2025-11-08,-3,2,45,2025
5357,4,2025-11-08,-114,2,45,2025
5358,5,2025-11-08,-4,2,45,2025
5359,1,2025-11-09,-311,2,45,2025
5360,2,2025-11-09,-29,2,45,2025
5361,3,2025-11-09,-11,2,45,2025
5362,4,2025-11-09,-127,2,45,2025
5363,5,2025-11-09,-6,2,45,2025
5364,1,2025-11-10,-200,2,46,2025
5365,2,2025-11-10,-29,2,46,2025
5366,3,2025-11-10,-16,2,46,2025
5367,4,2025-11-10,-35,2,46,2025
5368,5,2025-11-10,-6,2,46,2025
5369,1,2025-11-11,-143,2,46,2025
5370,2,2025-11-11,-21,2,46,2025
5371,3,2025-11-11,-17,2,46,2025
5372,4,2025-11-11,-100,2,46,2025
5373,5,2025-11-11,-4,2,46,2025
5374,1,2025-11-12,-210,2,46,2025
5375,2,2025-11-12,-31,2,46,2025
5376,3,2025-11-12,-12,2,46,2025
5377,4,2025-11-12,-126,2,46,2025
5378,5,2025-11-12,-4,2,46,2025
5379,1,2025-11-13,-205,2,46,2025
5380,2,2025-11-13,-28,2,46,2025
5381,3,2025-11-13,-13,2,46,2025
5382,4,2025-11-13,-114,2,46,2025
5383,5,2025-11-13,-7,2,46,2025
5384,1,2025-11-14,-205,2,46,2025
5385,2,2025-11-14,-27,2,46,2025
5386,3,2025-11-14,-8,2,46,2025
5387,4,2025-11-14,-83,2,46,2025
5388,5,2025-11-14,-5,2,46,2025
5389,1,2025-11-15,-223,2,46,2025
5390,2,2025-11-15,-28,2,46,2025
5391,3,2025-11-15,-11,2,46,2025
5392,4,2025-11-15,-121,2,46,2025
5393,5,2025-11-15,-6,2,46,2025
5394,1,2025-11-16,-267,2,46,2025
5395,2,2025-11-16,-30,2,46,2025
5396,3,2025-11-16,-11,2,46,2025
